RegionID,SizeRank,RegionName,STATE,RegionType,StateName,3/31/2018,3/31/2019,3/31/2020,3/31/2021,3/31/2022,3/31/2023
394509,534,Crossville, TN,msa,TN,242910,265959,290538,328722,414092,412701
395071,536,Sayre, PA,msa,PA,214176,218234,227545,250002,270543,272561
395049,537,Salina, KS,msa,KS,204931,210006,216827,241058,269079,282140
753903,538,Marietta, OH,msa,OH,199838,206127,215624,234082,262871,267061
394591,539,Fergus Falls, MN,msa,MN,345892,374885,386303,446720,478828,489521
394362,540,Barre, VT,msa,VT,352852,361997,376447,419060,474904,493145
394618,541,Fremont, OH,msa,OH,168944,178342,181689,206543,229767,240023
394939,542,Oneonta, NY,msa,NY,232636,240031,245525,271741,296804,310041
394490,543,Columbus, MS,msa,MS,200048,208573,215040,230531,263817,261112
394923,544,Norwalk, OH,msa,OH,178433,185308,193271,213450,240703,252626
394365,545,Batavia, NY,msa,NY,191294,197213,205821,234660,255514,265597
394336,546,Ardmore, OK,msa,OK,201176,204438,213646,237480,280340,297270
394956,547,Palestine, TX,msa,TX,208935,214124,220485,253139,302960,325431
394605,548,Fort Madison, IA,msa,IA,151743,154759,162626,182430,199317,204913
394456,549,Charleston, IL,msa,IL,147828,147991,151911,174841,192550,197290
394592,550,Fernley, NV,msa,NV,342082,367950,393286,436247,506066,476725
394444,551,Carson City, NV,msa,NV,441347,468279,490336,576183,659315,620847
394551,552,Eagle Pass, TX,msa,TX,197592,0,186853,202180,229022,233032
394432,553,Calhoun, GA,msa,GA,211708,223613,241784,277995,332211,341285
753877,554,Cullowhee, NC,msa,NC,431715,449954,452433,553195,750966,793724
394737,555,Kearney, NE,msa,NE,276893,289853,298981,325216,372498,393748
394582,556,Fairmont, WV,msa,WV,189180,191284,198699,218853,232868,244113
394940,557,Ontario, OR,msa,OR,260956,288603,318269,408491,519816,496771
394621,558,Gaffney, SC,msa,SC,156878,166410,178394,197769,228798,245471
394977,559,Picayune, MS,msa,MS,238469,223815,220811,249279,277527,288371
395131,560,Sterling, IL,msa,IL,148464,141950,155616,166265,182752,191166
394411,561,Branson, MO,msa,MO,238986,253923,261239,299670,374063,389138
394446,562,Cedar City, UT,msa,UT,331127,357832,383506,442535,549344,548727
395216,563,Waycross, GA,msa,GA,150859,159224,171108,191129,226157,238864
394951,564,Oxford, MS,msa,MS,357899,366424,367040,383037,433488,442488
394721,565,Jasper, IN,msa,IN,245134,252942,262910,287265,322438,327114
394556,566,Edwards, CO,msa,CO,1375093,1446445,1478720,1881959,2496696,2686132
394547,567,Durango, CO,msa,CO,606584,631273,648418,717911,913132,954074
394750,568,Kinston, NC,msa,NC,136319,141841,147872,168278,195593,219794
753920,569,Sonora, CA,msa,CA,424972,441710,434612,482308,562055,537204
395157,570,Tiffin, OH,msa,OH,162631,169170,177192,202050,226392,239309
394366,571,Batesville, AR,msa,AR,162290,165253,171068,183919,210097,219256
394989,572,Point Pleasant, WV,msa,OH,153131,158274,166301,187622,205502,212757
394566,573,Elko, NV,msa,NV,324106,331846,346305,373629,426492,423745
394517,574,Danville, KY,msa,KY,189768,200015,204719,237839,270740,290159
394632,575,Glasgow, KY,msa,KY,182115,193117,204643,236872,270354,279857
395122,576,St. Marys, GA,msa,GA,251349,261200,275164,312731,367861,385903
394402,577,Boone, NC,msa,NC,419515,437006,460362,545084,689038,720907
395204,578,Warrensburg, MO,msa,MO,251518,261585,273592,320520,373121,377101
394634,579,Gloversville, NY,msa,NY,210957,218958,228377,260206,290108,299610
394604,580,Fort Leonard Wood, MO,msa,MO,211872,202893,203755,224317,257484,265340
394993,581,Poplar Bluff, MO,msa,MO,182077,183020,183913,196881,222703,236632
394562,582,Elizabeth City, NC,msa,NC,243248,248051,250952,283187,318669,337967
394967,583,Payson, AZ,msa,AZ,321914,346010,364152,430133,539995,543298
394344,584,Athens, TN,msa,TN,198125,222599,246220,265769,319199,328866
394571,585,Enterprise, AL,msa,AL,227165,230183,239126,256521,284800,300920
394339,586,Ashland, OH,msa,OH,202132,211593,221876,258787,295974,313566
395073,587,Scottsboro, AL,msa,AL,200065,197550,213359,240194,256319,278680
394861,588,Milledgeville, GA,msa,GA,213499,226737,240099,282487,333327,344576
394742,589,Kerrville, TX,msa,TX,395983,418229,439737,494423,602508,621762
394363,590,Bartlesville, OK,msa,OK,186174,184587,188659,215772,256032,272448
394985,591,Platteville, WI,msa,WI,190211,202603,212397,232458,261544,271056
394503,592,Corsicana, TX,msa,TX,219181,231150,244163,281408,351441,372122
394652,593,Greenville, OH,msa,OH,200787,216763,226020,253267,284485,316959
395029,594,Rochelle, IL,msa,IL,206766,211494,215546,234363,261302,272634
394538,596,Douglas, GA,msa,GA,161019,163377,172757,190477,234169,243151
394933,597,Oil City, PA,msa,PA,141997,141918,149484,170777,191503,198069
394838,598,Mason City, IA,msa,IA,231808,255321,259299,283455,327974,335879
394717,599,Jacksonville, TX,msa,TX,234597,248657,270200,314670,379915,398172
394625,600,Galesburg, IL,msa,IL,123247,124477,123776,153159,176839,173189
394954,601,Pahrump, NV,msa,NV,252399,285157,310683,337229,423386,413790
394963,602,Paris, TX,msa,TX,213856,214754,219180,246379,302465,317341
395234,603,Winona, MN,msa,MN,248224,253686,271791,309374,353298,373371
753905,604,Newport, OR,msa,OR,411228,434901,455992,541447,684450,698993
394878,605,Morgan City, LA,msa,LA,163017,158824,161152,168700,177951,184465
395091,606,Shelbyville, TN,msa,TN,249200,281454,305225,342534,426903,430572
394326,607,Amsterdam, NY,msa,NY,180337,186750,195478,220125,246207,256330
753911,608,Ozark, AL,msa,AL,162929,168691,177726,193729,210836,223658
394316,609,Alice, TX,msa,TX,170471,175623,183779,189456,200060,201342
394628,610,Gardnerville Ranchos, NV,msa,NV,656058,723741,764650,936336,1171601,1109046
394608,611,Fort Polk South, LA,msa,LA,200853,200592,200823,209422,226183,226363
394437,612,Ca-¦on City, CO,msa,CO,298951,319534,339059,384889,455037,459312
394903,613,Natchez, MS,msa,LA,166408,169938,174648,179661,207451,207580
394906,614,New Castle, IN,msa,IN,166869,176538,187608,213791,246287,256486
394478,615,Clovis, NM,msa,NM,187975,192206,198240,208176,232104,248626
394919,616,Norfolk, NE,msa,NE,255030,267422,276443,298412,349214,376731
394431,617,Cadillac, MI,msa,MI,180838,219778,206099,226896,263903,270008
395043,618,Ruston, LA,msa,LA,288952,293233,295737,310331,329756,333800
395097,619,Sidney, OH,msa,OH,228009,241259,252226,281816,311203,327505
395008,620,Pullman, WA,msa,WA,365549,386142,402324,443118,510641,516078
394819,621,Malone, NY,msa,NY,194859,199886,206641,235437,270518,285997
394527,622,Del Rio, TX,msa,TX,193917,201768,215153,229036,264108,278708
394391,623,Blackfoot, ID,msa,ID,283706,308114,342826,419593,518927,505024
395017,624,Red Wing, MN,msa,MN,310751,329835,348125,381585,436322,447156
394918,625,Nogales, AZ,msa,AZ,255239,271949,291417,344940,399645,414968
395144,626,Tahlequah, OK,msa,OK,204857,205627,210891,246230,291362,298705
394739,627,Kendallville, IN,msa,IN,232314,247989,259462,301152,344459,359641
394876,628,Montrose, CO,msa,CO,466481,500392,514077,585465,692466,701525
394504,629,Cortland, NY,msa,NY,188169,194244,199575,221383,246076,253237
394887,630,Mount Sterling, KY,msa,KY,169187,173089,180340,203836,233230,248022
394477,631,Clinton, IA,msa,IA,180937,201687,212579,233392,260908,277847
753916,632,Sandpoint, ID,msa,ID,513230,553737,593910,763626,982562,894803
753865,633,Bardstown, KY,msa,KY,224285,233443,242403,280900,326481,346172
395201,634,Wapakoneta, OH,msa,OH,218847,225662,236489,260298,294070,307073
394987,635,Plymouth, IN,msa,IN,236030,245681,254351,292898,338839,348870
394789,636,Lewistown, PA,msa,PA,182751,189143,194706,220831,240652,256010
394379,637,Bemidji, MN,msa,MN,243719,253694,266991,292261,335772,347470
394377,638,Bellefontaine, OH,msa,OH,225192,235506,259173,299137,329891,342842
395087,639,Seymour, IN,msa,IN,210259,213707,222847,256292,287790,295605
394426,640,Burley, ID,msa,ID,260240,278590,304669,368968,447177,468300
394548,641,Durant, OK,msa,OK,210485,217979,234776,269276,320177,336438
394883,642,Moultrie, GA,msa,GA,155989,164330,173711,191456,227227,232089
394398,643,Bogalusa, LA,msa,LA,144336,149264,158347,172381,185071,182688
394500,644,Cornelia, GA,msa,GA,251589,261668,278840,326408,377276,382488
753889,645,Hillsdale, MI,msa,MI,201461,215980,229368,261172,290532,303070
395155,646,Thomasville, GA,msa,GA,223217,234889,244537,270375,316088,329068
394961,647,Paragould, AR,msa,AR,186263,190632,196988,218739,249332,260758
394650,648,Greenville, MS,msa,MS,168006,156207,157109,165391,166614,149215
394427,649,Burlington, IA,msa,IA,182137,187843,192530,208774,227356,235060
394817,650,Madisonville, KY,msa,KY,169058,170712,172710,187763,211511,219029
394850,651,Menomonie, WI,msa,WI,253228,265232,277997,313584,350787,359087
753918,652,Shawano, WI,msa,WI,212293,225166,241408,272837,309999,332631
395189,653,Vicksburg, MS,msa,MS,227726,223038,225778,241324,268786,267674
394375,654,Bedford, IN,msa,IN,185853,199233,213047,243598,280832,280259
395208,656,Washington, NC,msa,NC,252107,263009,275475,316801,362777,392700
394616,657,Freeport, IL,msa,IL,136512,144452,151935,170967,205113,217113
394667,658,Harrison, AR,msa,AR,204696,208999,213644,239587,283553,286912
395037,659,Rolla, MO,msa,MO,220927,225361,230578,259963,307798,316910
394482,660,Coldwater, MI,msa,MI,188903,0,210612,234461,272964,284077
753904,661,Marion, NC,msa,NC,259715,272552,276580,330438,366658,396084
394695,662,Huntingdon, PA,msa,PA,207968,209118,218782,250559,274989,269572
394567,663,Ellensburg, WA,msa,WA,472215,519349,540071,647138,799287,800435
394990,664,Ponca City, OK,msa,OK,138284,144742,148486,164660,189093,196425
394779,665,Lawrenceburg, TN,msa,TN,184096,202990,225172,256800,321784,312206
394842,666,McAlester, OK,msa,OK,179497,175612,184394,218807,257586,261238
394886,667,Mount Pleasant, TX,msa,TX,218263,232890,243024,276544,338413,352211
395228,668,Willmar, MN,msa,MN,264508,281149,291380,321150,363870,380660
395034,669,Rockingham, NC,msa,NC,128772,134217,140209,148366,173095,194193
394895,670,Muscatine, IA,msa,IA,210251,225821,233541,260779,286909,304735
394785,671,Lewisburg, PA,msa,PA,297803,305455,318737,349670,380182,403177
394349,672,Auburn, IN,msa,IN,230072,240167,251148,291225,324447,336707
394545,673,Duncan, OK,msa,OK,154784,155929,155962,181024,218321,234175
395081,674,Sedalia, MO,msa,MO,192977,201306,214684,240118,292530,305499
394448,675,Cedartown, GA,msa,GA,167736,184638,194794,232191,285270,300864
394677,676,Henderson, NC,msa,NC,167046,176167,185718,215530,246674,267196
394297,677,Aberdeen, SD,msa,SD,247067,258832,268695,293561,327589,343648
395032,678,Rock Springs, WY,msa,WY,301608,309577,321132,331077,355486,368469
394627,679,Garden City, KS,msa,KS,232482,240228,250895,280074,314034,330280
395129,680,Stephenville, TX,msa,TX,284287,307078,324911,364864,458666,497835
394449,681,Celina, OH,msa,OH,244943,260426,273730,307929,337121,364927
395230,682,Wilmington, OH,msa,OH,219225,229547,242100,282727,322610,339917
394424,683,Bucyrus, OH,msa,OH,131990,139144,151796,173617,194413,209112
394319,684,Alma, MI,msa,MI,143574,138393,164548,181788,204005,214382
394558,685,El Campo, TX,msa,TX,240232,249920,273059,289857,328859,336634
394891,686,Mountain Home, AR,msa,AR,212385,218533,228891,251805,307554,313234
394624,687,Gainesville, TX,msa,TX,334051,359248,380684,423848,523595,553436
395158,688,Tifton, GA,msa,GA,196539,205459,215115,237538,271872,284429
394397,689,Blytheville, AR,msa,AR,156034,154133,144425,172750,164847,154342
394845,690,McMinnville, TN,msa,TN,177761,201666,231244,254385,325232,331949
394341,691,Astoria, OR,msa,OR,472611,500705,523138,611463,758550,771714
394409,692,Bradford, PA,msa,PA,114537,112611,114443,126069,139073,142168
394574,693,Espa-¦ola, NM,msa,NM,289559,295401,293923,345734,386648,394746
394844,694,McComb, MS,msa,MS,163411,165312,165935,179610,192833,184483
753866,695,Big Stone Gap, VA,msa,VA,151619,153348,151171,169472,188288,197026
394833,696,Marshalltown, IA,msa,IA,162751,181212,191137,212994,240255,251731
394384,697,Big Rapids, MI,msa,MI,186578,195764,211916,237128,274816,285762
394354,698,Austin, MN,msa,MN,186777,202273,211594,240820,290089,298522
395082,699,Selinsgrove, PA,msa,PA,218541,210257,219479,235631,254569,263446
395219,700,West Plains, MO,msa,MO,182726,189355,191960,225526,283945,298717
394934,701,Okeechobee, FL,msa,FL,217990,237085,249730,281851,345999,360447
394690,702,Houghton, MI,msa,MI,162739,167335,189471,201018,227711,243711
394881,703,Moscow, ID,msa,ID,362196,390679,425551,481293,580808,568393
394476,704,Clewiston, FL,msa,FL,194401,211122,226627,264644,330195,353437
395026,705,Riverton, WY,msa,WY,311092,323195,334726,374018,454042,480707
394560,706,El Dorado, AR,msa,AR,173812,179666,189902,200857,220256,215398
395083,707,Selma, AL,msa,AL,124926,120361,126139,133526,142861,152810
394981,708,Pittsburg, KS,msa,KS,143464,153648,152690,182264,210441,229205
394663,709,Hannibal, MO,msa,MO,202589,213171,219966,248900,297238,306119
395203,710,Warren, PA,msa,PA,169443,166814,178520,198192,219686,213950
394315,711,Alexandria, MN,msa,MN,328188,344751,362744,401500,454322,458989
395178,712,Urbana, OH,msa,OH,198033,210313,221903,253475,289988,314823
394654,713,Greenwood, MS,msa,MS,148953,157142,164684,183595,206838,209190
394434,714,Cambridge, OH,msa,OH,152552,157873,172932,197002,218045,222209
395227,715,Williston, ND,msa,ND,342532,352757,377510,398662,408439,414443
394526,716,Defiance, OH,msa,OH,176836,184518,193417,214644,243187,255313
395099,717,Sikeston, MO,msa,MO,171297,175221,179363,193555,215792,220040
395046,718,Safford, AZ,msa,AZ,231693,243213,265739,295483,332894,339820
394715,719,Jacksonville, IL,msa,IL,152958,151058,160406,169356,180080,184955
394300,720,Ada, OK,msa,OK,199063,197948,204037,229081,277095,289645
394422,721,Brownwood, TX,msa,TX,219500,233613,243477,276691,342696,356632
394507,722,Crawfordsville, IN,msa,IN,187717,197106,211806,241113,285016,294361
394801,723,Logansport, IN,msa,IN,151467,160111,164760,190803,214358,222595
395072,724,Scottsbluff, NE,msa,NE,223158,227441,231348,256638,280500,302247
394904,725,Natchitoches, LA,msa,LA,240241,243537,241552,249450,265794,263114
394914,726,Newberry, SC,msa,SC,227790,235309,266598,312298,355846,368476
394799,727,Lock Haven, PA,msa,PA,206073,209931,214401,236879,265554,271526
394451,728,Centralia, IL,msa,IL,109367,106274,114677,137374,158404,167687
394554,729,Easton, MD,msa,MD,662524,674861,672761,783454,950501,963782
394948,730,Owatonna, MN,msa,MN,243674,255449,264527,299184,345473,356735
394888,731,Mount Vernon, IL,msa,IL,144120,135775,142881,154453,176821,184898
394771,733,Laramie, WY,msa,WY,350421,363139,389794,431016,483236,504008
394894,734,Murray, KY,msa,KY,296241,0,197579,207219,211350,219467
394617,735,Fremont, NE,msa,NE,224839,234705,242058,268048,305959,321285
394382,736,Bennington, VT,msa,VT,387164,390671,400844,459419,562292,581058
395069,738,Sault Ste. Marie, MI,msa,MI,144703,166896,185928,200577,223431,236065
394436,739,Campbellsville, KY,msa,KY,171777,170113,176970,204451,238163,254338
394550,740,Dyersburg, TN,msa,TN,172417,181393,192850,203871,238624,241825
394573,742,Escanaba, MI,msa,MI,156220,154498,173271,189476,207351,216263
394840,743,Mayfield, KY,msa,KY,170146,170059,176834,197517,226782,249468
394745,744,Kill Devil Hills, NC,msa,NC,527481,565786,566854,645049,821863,880395
395137,745,Sulphur Springs, TX,msa,TX,202649,237457,253157,297070,346027,367397
394702,746,Hutchinson, MN,msa,MN,250777,256552,270889,298450,357025,371521
394506,747,Coshocton, OH,msa,OH,157503,168132,183330,213454,242239,255246
394696,748,Huntington, IN,msa,IN,197346,203780,213105,245456,280626,295324
394522,749,DeRidder, LA,msa,LA,262134,274601,280514,261503,251724,239925
395192,750,Vincennes, IN,msa,IN,175802,180231,188749,211504,237011,238008
394370,751,Bay City, TX,msa,TX,248892,255429,252372,276966,308846,310670
394920,752,North Platte, NE,msa,NE,230924,238469,244836,256776,294752,321014
394973,753,Peru, IN,msa,IN,156578,164861,171935,197381,228340,229263
394992,754,Pontiac, IL,msa,IL,162343,167754,176130,188875,216782,228683
394781,755,Lebanon, MO,msa,MO,203205,212351,226658,253436,306093,316677
394915,756,Newport, TN,msa,TN,176325,190350,215120,234558,288830,290201
394525,757,Decatur, IN,msa,IN,233566,240884,250546,278795,316092,328838
395191,758,Vidalia, GA,msa,GA,175196,179862,188963,210592,246284,245526
394413,759,Brenham, TX,msa,TX,378355,390822,417413,474504,570172,677858
395187,760,Vernal, UT,msa,UT,262249,274502,305488,318328,379611,409848
394947,762,Ottumwa, IA,msa,IA,155358,159979,163550,181776,205912,217129
394430,764,Butte, MT,msa,MT,247598,264267,276862,315152,390820,403861
394499,765,Corinth, MS,msa,MS,185525,186383,185366,192121,227001,222126
394417,766,Brookhaven, MS,msa,MS,205491,202182,215433,226024,246830,245488
394569,767,Emporia, KS,msa,KS,176784,191562,205546,238751,267617,291206
394713,768,Jackson, WY,msa,WY,1336560,1478550,1635706,1862221,2531806,2717266
394385,770,Big Spring, TX,msa,TX,174640,192995,211041,227255,240069,236847
394557,771,Effingham, IL,msa,IL,227186,235429,241130,257187,307658,319690
394536,772,Dodge City, KS,msa,KS,151995,158348,159897,203042,229440,258700
395211,773,Watertown, SD,msa,SD,334972,339380,348602,391631,460930,477221
394331,774,Angola, IN,msa,IN,330425,351005,368001,425871,509626,508693
394535,775,Dixon, IL,msa,IL,184574,191331,188849,217183,245188,246011
394777,776,Laurinburg, NC,msa,NC,140288,143192,148217,169809,197806,222920
395149,777,Taos, NM,msa,NM,418435,428954,437601,499933,554467,580039
394419,778,Brookings, SD,msa,SD,280453,287675,293703,330981,374514,387096
394324,779,Americus, GA,msa,GA,161121,167106,174578,198979,232756,240396
394491,780,Columbus, NE,msa,NE,275047,288083,300744,333748,382349,400521
395150,781,Taylorville, IL,msa,IL,146895,146363,149594,159625,175775,183310
394335,782,Arcadia, FL,msa,FL,241842,260838,274207,308405,401297,429187
394786,783,Lewisburg, TN,msa,TN,239974,265016,288547,336635,427015,428597
395084,784,Seneca Falls, NY,msa,NY,217171,223943,232597,263496,305859,316609
394533,785,Dickinson, ND,msa,ND,347063,347006,358853,374259,395568,407660
395207,787,Washington, IN,msa,IN,225087,229236,242278,276360,314802,327956
395165,788,Troy, AL,msa,AL,201693,202623,209766,213553,242514,249332
753902,789,Malvern, AR,msa,AR,171386,172871,180187,197832,222001,229653
394613,790,Frankfort, IN,msa,IN,185848,198261,207566,230761,266905,279204
394815,791,Madison, IN,msa,IN,215859,213264,220638,254145,290238,300255
394414,792,Brevard, NC,msa,NC,399457,415376,433314,517813,637142,678591
395141,793,Susanville, CA,msa,CA,278062,284936,292851,337012,363580,347555
394835,794,Martin, TN,msa,TN,154899,171164,186590,199574,243458,248145
394984,795,Plainview, TX,msa,TX,142958,147940,155292,167403,191631,199225
753878,797,Dayton, TN,msa,TN,209664,230214,260312,288629,360767,353375
753892,798,Jackson, OH,msa,OH,152401,160488,165649,192091,215080,224866
394433,799,Cambridge, MD,msa,MD,274632,286279,293981,338905,385917,390680
394962,800,Paris, TN,msa,TN,185125,205921,222819,240083,302751,305363
394730,802,Juneau, AK,msa,AK,519300,522397,527674,556544,606543,607485
394481,803,Coffeyville, KS,msa,KS,111540,116593,114859,145721,175320,187338
394774,804,Las Vegas, NM,msa,NM,205796,210683,216297,240470,263560,275166
394383,805,Berlin, NH,msa,NH,218624,228910,240197,289450,349630,365330
394473,806,Cleveland, MS,msa,MS,223639,220189,215911,198123,219291,222791
394670,807,Hastings, NE,msa,NE,231712,247154,260115,281384,309364,318074
394376,808,Beeville, TX,msa,TX,185362,192376,203976,214683,248126,246683
394749,809,Kingsville, TX,msa,TX,182553,187812,198340,207541,232551,232631
395196,810,Wabash, IN,msa,IN,182619,187337,194327,224484,252381,264114
753871,811,Breckenridge, CO,msa,CO,1013069,1098592,1145029,1330657,1740069,1631274
394310,814,Albert Lea, MN,msa,MN,177627,188854,197839,226078,256453,276489
395093,815,Sheridan, WY,msa,WY,413827,431990,460865,518116,605041,637541
395176,816,Union City, TN,msa,TN,146696,157114,166996,178198,214189,223849
394855,817,Miami, OK,msa,OK,136520,135905,137694,169429,201526,208633
394708,818,Iron Mountain, MI,msa,MI,176873,185015,191297,204597,221422,235302
394725,819,Jesup, GA,msa,GA,183936,192812,205783,230737,273294,276318
394846,820,McPherson, KS,msa,KS,218004,241803,241001,277458,302168,321482
394751,821,Kirksville, MO,msa,MO,221602,225982,232568,266646,301103,298300
753901,822,Ludington, MI,msa,MI,231770,222332,233979,269675,329876,345984
394356,823,Bainbridge, GA,msa,GA,169960,179060,190310,212422,252462,266860
394320,824,Alpena, MI,msa,MI,143446,159108,165622,178434,205941,222242
395206,825,Washington Court House, OH,msa,OH,207663,207736,232637,264399,293957,313037
394673,826,Hays, KS,msa,KS,232415,246453,258117,291469,330161,346007
394606,827,Fort Morgan, CO,msa,CO,316801,340725,358187,411167,479987,486567
395185,828,Van Wert, OH,msa,OH,157431,168410,174746,193169,218685,234599
394740,830,Kennett, MO,msa,MO,113587,114367,113634,122385,131891,131873
753926,831,Weatherford, OK,msa,OK,203608,208906,214686,232934,254537,265543
394892,832,Mountain Home, ID,msa,ID,246590,274391,306798,387947,461364,455853
394864,833,Mineral Wells, TX,msa,TX,321203,340441,355528,422004,534390,568962
394795,834,Lincoln, IL,msa,IL,157035,161432,171358,180740,190730,196978
395100,835,Silver City, NM,msa,NM,216175,223679,229457,254262,294687,321414
753879,836,Elkins, WV,msa,WV,188380,185136,177914,196314,215885,221610
394812,838,Macomb, IL,msa,IL,130009,126879,137208,145243,154430,158599
394435,839,Camden, AR,msa,AR,123433,125051,131321,145624,158697,164242
394508,840,Crescent City, CA,msa,CA,370239,380933,405408,436729,499915,487968
394921,841,North Vernon, IN,msa,IN,192246,196796,204324,245492,282610,290178
395154,843,Thomaston, GA,msa,GA,152430,161444,175369,203967,244487,259888
394642,845,Grants, NM,msa,NM,210413,213640,217777,241560,284882,272093
394381,846,Bennettsville, SC,msa,SC,91202,93230,94305,104410,124671,134390
394615,847,Fredericksburg, TX,msa,TX,562507,581631,588490,680265,867914,876131
395159,848,Toccoa, GA,msa,GA,185874,204987,218740,260789,319431,326509
753923,849,The Dalles, OR,msa,OR,353172,380489,404286,465561,544973,536207
394649,850,Greensburg, IN,msa,IN,234094,236055,253660,297249,346771,350749
394706,851,Indianola, MS,msa,MS,143543,141207,148359,163967,169475,160256
394758,852,La Grande, OR,msa,OR,298506,309841,325113,370732,436971,438414
753909,854,Ottawa, KS,msa,KS,230507,241673,239582,303989,351696,368847
394912,855,New Ulm, MN,msa,MN,210799,215908,224942,248206,277879,295191
394791,856,Lexington, NE,msa,NE,218037,230540,237793,266083,304279,328938
394643,857,Great Bend, KS,msa,KS,138781,145297,145815,159391,178050,194327
395110,858,Spearfish, SD,msa,SD,368396,389507,404124,462434,566754,586370
395214,859,Wauchula, FL,msa,FL,209647,219931,237177,274294,339518,358258
394830,860,Marshall, MN,msa,MN,231852,237386,243680,255369,287789,304689
394529,861,Deming, NM,msa,NM,131812,144286,149121,164746,185230,193395
394854,862,Mexico, MO,msa,MO,173385,185934,199936,226209,251169,266861
394584,863,Fallon, NV,msa,NV,308744,335088,347740,402246,477821,454055
394322,864,Altus, OK,msa,OK,163542,165413,166435,184824,213036,219028
395181,865,Uvalde, TX,msa,TX,226885,225288,233838,254524,286693,299080
753884,866,Hailey, ID,msa,ID,1117712,1103045,1173682,1478143,2036226,2124398
753921,867,Steamboat Springs, CO,msa,CO,949751,1040873,1083057,1356738,1807885,1839213
395138,868,Summerville, GA,msa,GA,147905,158440,167182,197877,234467,245815
394869,869,Moberly, MO,msa,MO,182646,190890,201666,227361,263193,270496
394858,870,Middlesborough, KY,msa,KY,113830,117964,118200,127620,141485,144662
395236,871,Woodward, OK,msa,OK,194867,194470,186768,215282,229470,233520
395004,872,Prineville, OR,msa,OR,417656,453110,478463,573738,722042,713404
394687,875,Hood River, OR,msa,OR,598254,632393,648896,755901,902001,901459
394601,876,Forrest City, AR,msa,AR,116536,123289,129356,137028,151787,151955
394494,877,Connersville, IN,msa,IN,146641,153695,162266,184476,207627,219467
394868,878,Mitchell, SD,msa,SD,256983,275643,283956,309305,370265,394568
394831,879,Marshall, MO,msa,MO,170064,177215,183267,200128,190723,260242
394418,880,Brookings, OR,msa,OR,438585,473492,494417,574518,676174,669737
395241,881,Yankton, SD,msa,SD,278149,286856,295936,316897,364996,386465
395198,882,Wahpeton, ND,msa,ND,212808,222756,244107,268164,304000,326108
394818,883,Magnolia, AR,msa,AR,188861,185584,188207,202293,216826,212634
394564,884,Elk City, OK,msa,OK,198693,200329,198818,207615,228326,242831
394793,885,Liberal, KS,msa,KS,154186,157457,159770,181783,202988,214561
395239,885,Worthington, MN,msa,MN,204803,211610,223982,244099,289197,317461
394945,887,Oskaloosa, IA,msa,IA,214672,217659,225115,249836,275170,286613
394959,888,Pampa, TX,msa,TX,126199,130411,135873,142125,159819,163419
394470,889,Clarksdale, MS,msa,MS,93861,97341,98055,112971,123598,118004
395130,890,Sterling, CO,msa,CO,267187,286617,292964,336374,394838,395577
394371,891,Beatrice, NE,msa,NE,227229,236989,248625,265938,310748,337832
394718,892,Jamestown, ND,msa,ND,243239,247312,254881,272823,296623,309048
394784,893,Levelland, TX,msa,TX,184967,193303,202705,222368,241854,248068
394656,894,Grenada, MS,msa,MS,178422,185398,194948,211969,234070,236653
394837,895,Maryville, MO,msa,MO,223344,235890,233033,280127,330573,353862
394337,896,Arkadelphia, AR,msa,AR,166664,168235,174049,185484,207958,219186
394544,897,Dumas, TX,msa,TX,190800,196877,195067,209207,228446,237734
394659,898,Guymon, OK,msa,OK,169005,172917,178980,183746,216993,232169
394403,899,Borger, TX,msa,TX,130971,133837,135194,144154,162243,166261
394979,900,Pierre, SD,msa,SD,304928,316363,325188,353860,407237,428452
394700,901,Huron, SD,msa,SD,274992,279493,285806,306864,351282,369060
395135,903,Storm Lake, IA,msa,IA,214663,223602,231511,249144,277399,291540
394498,905,Cordele, GA,msa,GA,194486,199913,206552,236587,284279,292124
394578,906,Evanston, WY,msa,WY,280724,286520,298505,338269,400954,430836
395014,907,Raymondville, TX,msa,TX,114017,117819,129478,142913,166497,156538
753914,908,Port Lavaca, TX,msa,TX,234273,252005,260688,285542,325273,335286
753908,909,Othello, WA,msa,WA,249349,261899,283857,327487,377996,386698
753925,910,Vineyard Haven, MA,msa,MA,1552472,1691235,1750718,2021599,2600974,2804522
394965,911,Parsons, KS,msa,KS,109331,117841,0,151091,168988,185527
395003,912,Price, UT,msa,UT,223713,233406,249060,275947,339882,360726
394996,915,Portales, NM,msa,NM,189289,194267,196987,208415,231119,229951
394805,916,Los Alamos, NM,msa,NM,453238,483377,527868,600252,649999,656317
394678,918,Hereford, TX,msa,TX,148741,160783,180392,204618,229995,238306
394330,920,Andrews, TX,msa,TX,252435,266153,287818,311375,339450,336084
395112,922,Spirit Lake, IA,msa,IA,455958,489526,515218,564640,698047,737762
394594,923,Fitzgerald, GA,msa,GA,129829,135926,140069,158953,194611,199612
753927,924,Winnemucca, NV,msa,NV,289381,305016,314540,360934,425719,415643
394841,925,Maysville, KY,msa,KY,163455,180652,187590,215549,252608,271574
395104,926,Snyder, TX,msa,TX,167869,169646,178137,186426,207501,206371
394676,927,Helena, AR,msa,AR,101457,102627,107609,101132,106781,97200
395111,928,Spencer, IA,msa,IA,216101,218833,226349,248090,279012,287927
394342,929,Atchison, KS,msa,KS,169258,184784,179855,229053,267727,301547
