RegionID,SizeRank,RegionName,STATE,RegionType,StateName,3/31/2018,Monthly Pmt,Total 2018,3/31/2019,Monthly Pmt,Total 2019,3/31/2020,Monthly Pmt,Total 2020,3/31/2021,Monthly Pmt,Total 2021,3/31/2022,Monthly Pmt,Total 2022,3/31/2023,Monthly Pmt,Total 2023,,,
395062,469,Sandusky, OH,msa,OH,"220,552.01","1,122.75"," 404,190.95 ","230,391.21","1,091.97"," 393,108.63 ","241,099.75","1,029.54"," 370,632.77 ","272,938.06","1,144.84"," 412,141.74 ","307,055.01","1,712.73"," 616,581.34 ","324,042.92","2,097.43"," 755,074.82 ",,,
394593,470,Findlay, OH,msa,OH,"246,479.89","1,254.74"," 451,707.24 ","254,525.78","1,206.36"," 434,288.62 ","267,336.50","1,141.57"," 410,965.45 ","292,991.20","1,228.95"," 442,422.36 ","317,440.75","1,770.66"," 637,436.41 ","331,458.20","2,145.43"," 772,353.67 ",,,
394614,471,Frankfort, KY,msa,KY,"204,536.80","1,041.22"," 374,840.94 ","209,071.04",990.92," 356,730.75 ","220,191.93",940.26," 338,492.03 ","252,440.63","1,058.86"," 381,190.22 ","288,250.48","1,607.84"," 578,820.93 ","300,146.52","1,942.76"," 699,392.16 ",,,
394516,472,Danville, IL,msa,IL,"117,533.32",598.32," 215,395.47 ","118,623.21",562.23," 202,402.72 ","120,042.70",512.60," 184,536.73 ","127,579.52",535.13," 192,647.54 ","141,470.84",789.11," 284,080.30 ","147,154.41",952.49," 342,894.67 ",,,
394298,473,Aberdeen, WA,msa,WA,"266,369.48","1,355.99"," 488,157.56 ","292,870.54","1,388.10"," 499,714.97 ","318,677.57","1,360.81"," 489,889.97 ","381,322.89","1,599.46"," 575,804.92 ","455,194.42","2,539.03"," 914,052.46 ","436,937.70","2,828.16"," 1,018,138.75 ",,,
394999,474,Portsmouth, OH,msa,OH,"149,900.93",763.09," 274,713.43 ","158,175.13",749.69," 269,888.81 ","160,899.64",687.07," 247,344.43 ","175,169.49",734.75," 264,509.31 ","194,608.19","1,085.51"," 390,782.68 ","204,393.36","1,322.98"," 476,271.10 ",,,
395106,475,Somerset, PA,msa,PA,"185,283.97",943.22," 339,557.56 ","188,687.24",894.31," 321,950.57 ","197,139.61",841.82," 303,054.65 ","222,672.31",934.00," 336,239.48 ","273,892.66","1,527.75"," 549,989.74 ","280,771.09","1,817.34"," 654,244.13 ",,,
753928,476,Wisconsin Rapids, WI,msa,WI,"190,997.56",972.30," 350,028.48 ","203,113.43",962.68," 346,565.49 ","214,237.30",914.83," 329,338.23 ","227,519.33",954.33," 343,558.58 ","254,796.83","1,421.23"," 511,644.38 ","266,518.13","1,725.09"," 621,032.33 ",,,
753893,477,Jefferson, GA,msa,GA,"298,428.95","1,519.20"," 546,910.81 ","316,501.09","1,500.10"," 540,034.97 ","334,036.26","1,426.39"," 513,500.26 ","378,929.26","1,589.42"," 572,190.49 ","464,828.33","2,592.77"," 933,397.82 ","478,226.19","3,095.41"," 1,114,347.92 ",,,
394736,478,Kapaa, HI,msa,HI,"928,433.72","4,726.33"," 1,701,478.50 ","997,624.38","4,728.37"," 1,702,212.30 ","1,021,277.33","4,361.02"," 1,569,967.80 ","1,142,146.80","4,790.73"," 1,724,663.70 ","1,380,979.17","7,702.98"," 2,773,073.10 ","1,472,010.12","9,527.87"," 3,430,032.58 ",,,
394955,479,Palatka, FL,msa,FL,"186,303.26",948.40," 341,425.55 ","207,201.10",982.06," 353,540.14 ","224,334.63",957.95," 344,860.44 ","260,104.07","1,091.01"," 392,762.16 ","309,286.44","1,725.17"," 621,062.16 ","321,551.37","2,081.30"," 749,269.08 ",,,
394626,480,Gallup, NM,msa,NM,"208,463.32","1,061.21"," 382,036.81 ","219,632.71","1,040.98"," 374,751.77 ","231,288.77",987.64," 355,550.75 ","248,845.55","1,043.78"," 375,761.58 ","268,474.62","1,497.53"," 539,110.05 ","271,209.95","1,755.46"," 631,965.06 ",,,
394683,481,Hobbs, NM,msa,NM,"222,959.06","1,135.01"," 408,602.19 ","240,757.50","1,141.10"," 410,796.27 ","248,483.44","1,061.07"," 381,983.41 ","259,257.12","1,087.45"," 391,483.25 ","248,686.91","1,387.15"," 499,375.37 ","243,078.90","1,573.37"," 566,414.96 ",,,
395088,482,Shawnee, OK,msa,OK,"196,869.93","1,002.20"," 360,790.38 ",,0.00, -   ,"194,043.30",828.60," 298,294.82 ","226,042.39",948.13," 341,328.37 ","267,144.39","1,490.11"," 536,438.88 ","271,722.24","1,758.77"," 633,158.78 ",,,
394884,484,Mount Airy, NC,msa,NC,"218,266.77","1,111.12"," 400,002.94 ","231,511.43","1,097.28"," 395,020.02 ","239,595.51","1,023.11"," 368,320.36 ","274,090.92","1,149.67"," 413,882.58 ","308,878.58","1,722.90"," 620,243.16 ","310,494.48","2,009.74"," 723,504.66 ",,,
395132,485,Stevens Point, WI,msa,WI,"264,237.79","1,345.14"," 484,250.96 ","274,973.78","1,303.27"," 469,178.34 ","285,989.39","1,221.22"," 439,639.77 ","306,902.91","1,287.30"," 463,429.31 ","344,072.36","1,919.21"," 690,913.97 ","356,293.21","2,306.18"," 830,223.45 ",,,
394647,486,Greeneville, TN,msa,TN,"179,718.87",914.89," 329,358.78 ","197,190.42",934.61," 336,459.26 ","214,580.01",916.29," 329,865.06 ","245,858.01","1,031.25"," 371,250.34 ","300,420.80","1,675.72"," 603,259.53 ","300,209.11","1,943.16"," 699,538.01 ",,,
394655,488,Greenwood, SC,msa,SC,"179,555.92",914.06," 329,060.15 ","188,760.87",894.66," 322,076.21 ","199,603.15",852.34," 306,841.75 ","225,843.59",947.30," 341,028.18 ","260,239.43","1,451.59"," 522,573.39 ","273,747.03","1,771.88"," 637,876.89 ",,,
394764,489,Lake City, FL,msa,FL,"228,630.61","1,163.88"," 418,996.06 ","234,551.74","1,111.69"," 400,207.60 ","254,581.42","1,087.10"," 391,357.59 ","292,369.33","1,226.34"," 441,483.33 ","356,801.67","1,990.21"," 716,475.05 ","373,204.90","2,415.64"," 869,630.55 ",,,
394752,490,Klamath Falls, OR,msa,OR,"270,054.78","1,374.75"," 494,911.37 ","288,349.98","1,366.67"," 492,001.69 ","304,468.43","1,300.13"," 468,046.85 ","352,764.41","1,479.67"," 532,681.06 ","422,873.78","2,358.75"," 849,151.05 ","430,656.78","2,787.51"," 1,003,503.15 ",,,
394877,491,Morehead City, NC,msa,NC,"432,882.50","2,203.65"," 793,314.86 ","454,082.31","2,152.18"," 774,785.09 ","470,584.41","2,009.47"," 723,410.14 ","551,905.37","2,314.97"," 833,387.76 ","686,014.27","3,826.53"," 1,377,549.90 ","721,773.31","4,671.82"," 1,681,853.91 ",,,
394472,492,Clearlake, CA,msa,CA,"373,993.11","1,903.87"," 685,392.21 ","396,493.50","1,879.23"," 676,523.28 ","392,524.41","1,676.14"," 603,411.70 ","443,581.15","1,860.60"," 669,816.09 ","502,605.52","2,803.49"," 1,009,256.24 ","471,031.96","3,048.84"," 1,097,584.14 ",,,
394305,493,Alamogordo, NM,msa,NM,"219,064.66","1,115.18"," 401,465.18 ","229,037.35","1,085.55"," 390,798.58 ","241,642.36","1,031.85"," 371,466.90 ","267,965.53","1,123.98"," 404,633.12 ","313,973.86","1,751.32"," 630,474.73 ","328,728.79","2,127.76"," 765,993.69 ",,,
395027,494,Roanoke Rapids, NC,msa,NC,"144,953.52",737.91," 265,646.64 ","141,197.58",669.22," 240,920.59 ","143,027.71",610.75," 219,870.64 ","171,869.54",720.91," 259,526.32 ","191,382.05","1,067.51"," 384,304.43 ","205,542.93","1,330.42"," 478,949.80 ",,,
394587,495,Farmington, MO,msa,MO,"192,080.92",977.82," 352,013.88 ","199,864.88",947.28," 341,022.60 ","207,478.26",885.97," 318,947.83 ","238,630.33","1,000.93"," 360,336.40 ","277,361.47","1,547.10"," 556,955.27 ","286,813.63","1,856.46"," 668,324.27 ",,,
394897,496,Muskogee, OK,msa,OK,"166,349.80",846.83," 304,858.17 ","168,566.82",798.94," 287,619.79 ","177,352.23",757.32," 272,636.32 ","198,881.37",834.21," 300,314.71 ","231,378.82","1,290.61"," 464,619.88 ","240,231.83","1,554.95"," 559,780.80 ",,,
394826,497,Marion, IN,msa,IN,"148,145.74",754.16," 271,496.81 ","155,842.44",738.64," 265,908.62 ","160,845.55",686.84," 247,261.28 ","176,125.06",738.76," 265,952.24 ","198,171.23","1,105.38"," 397,937.43 ","205,706.78","1,331.48"," 479,331.59 ",,,
394586,498,Faribault, MN,msa,MN,"318,563.99","1,621.70"," 583,810.96 ","332,480.58","1,575.83"," 567,300.22 ","348,359.97","1,487.55"," 535,519.51 ","390,202.83","1,636.71"," 589,213.80 ","438,790.51","2,447.54"," 881,112.61 ","447,849.89","2,898.79"," 1,043,566.00 ",,,
395021,499,Richmond, IN,msa,IN,"166,276.54",846.46," 304,723.91 ","171,302.01",811.91," 292,286.75 ","177,355.66",757.34," 272,641.59 ","199,171.35",835.42," 300,752.58 ","225,614.04","1,258.46"," 453,043.93 ","238,738.95","1,545.28"," 556,302.14 ",,,
394829,500,Marquette, MI,msa,MI,"217,202.86","1,105.70"," 398,053.18 ","224,299.39","1,063.10"," 382,714.37 ","236,796.16","1,011.16"," 364,017.04 ","263,427.66","1,104.95"," 397,780.85 ","304,322.20","1,697.48"," 611,093.73 ","324,366.60","2,099.53"," 755,829.05 ",,,
394922,501,North Wilkesboro, NC,msa,NC,"217,583.26","1,107.64"," 398,750.32 ","226,009.55","1,071.20"," 385,632.35 ","243,775.66","1,040.96"," 374,746.34 ","277,884.06","1,165.58"," 419,610.29 ","319,096.64","1,779.89"," 640,761.52 ","343,122.17","2,220.92"," 799,532.70 ",,,
394885,502,Mount Pleasant, MI,msa,MI,"189,031.52",962.29," 346,425.45 ","192,759.56",913.61," 328,899.03 ","202,123.66",863.10," 310,716.42 ","221,393.56",928.63," 334,308.55 ","255,658.46","1,426.04"," 513,374.58 ","266,732.78","1,726.48"," 621,532.50 ",,,
395024,503,Rio Grande City, TX,msa,TX,"118,771.03",604.62," 217,663.74 ","115,807.85",548.89," 197,598.97 ","119,819.60",511.65," 184,193.76 ","133,704.74",560.82," 201,896.74 ","143,548.51",800.70," 288,252.37 ","144,180.36",933.24," 335,964.63 ",,,
394827,504,Marion, OH,msa,OH,"162,233.44",825.87," 297,314.40 ","180,839.71",857.11," 308,560.60 ","188,633.22",805.49," 289,978.12 ","216,109.59",906.47," 326,329.65 ","244,644.60","1,364.61"," 491,258.21 ","256,092.50","1,657.61"," 596,738.84 ",,,
394360,505,Baraboo, WI,msa,WI,"293,737.30","1,495.31"," 538,312.74 ","309,649.95","1,467.63"," 528,345.10 ","322,986.61","1,379.21"," 496,514.08 ","355,467.09","1,491.01"," 536,762.16 ","390,836.90","2,180.05"," 784,819.44 ","409,522.76","2,650.71"," 954,257.30 ",,,
395016,506,Red Bluff, CA,msa,CA,"332,065.02","1,690.43"," 608,553.39 ","347,181.90","1,645.51"," 592,384.58 ","368,634.58","1,574.13"," 566,686.84 ","416,429.93","1,746.71"," 628,817.23 ","468,034.50","2,610.66"," 939,835.96 ","442,268.29","2,862.67"," 1,030,559.93 ",,,
394825,507,Marinette, WI,msa,WI,"155,210.13",790.12," 284,443.24 ","160,137.37",758.99," 273,236.91 ","167,455.82",715.06," 257,422.97 ","188,224.79",789.51," 284,223.06 ","220,653.23","1,230.78"," 443,082.38 ","233,007.73","1,508.19"," 542,947.43 ",,,
395040,509,Roswell, NM,msa,NM,"200,604.00","1,021.20"," 367,633.56 ","206,902.89",980.64," 353,031.31 ","224,337.72",957.96," 344,865.19 ","237,260.19",995.19," 358,267.46 ","265,619.71","1,481.60"," 533,377.25 ","263,255.23","1,703.97"," 613,429.22 ",,,
395092,510,Shelton, WA,msa,WA,"377,853.76","1,923.52"," 692,467.36 ","415,779.32","1,970.64"," 709,430.01 ","442,712.61","1,890.46"," 680,563.96 ","544,694.72","2,284.72"," 822,499.54 ","654,541.76","3,650.98"," 1,314,351.58 ","630,574.65","4,081.52"," 1,469,345.60 ",,,
394540,511,Dublin, GA,msa,GA,"173,891.23",885.22," 318,678.85 ","179,770.60",852.05," 306,736.42 ","189,693.77",810.02," 291,608.46 ","210,688.67",883.73," 318,143.96 ","240,796.99","1,343.14"," 483,532.03 ","250,252.05","1,619.80"," 583,129.61 ",,,
394899,512,Nacogdoches, TX,msa,TX,"217,426.38","1,106.84"," 398,462.81 ","220,504.86","1,045.11"," 376,239.89 ","235,617.96","1,006.13"," 362,205.84 ","255,120.09","1,070.10"," 385,236.26 ","299,419.21","1,670.13"," 601,248.29 ","323,147.97","2,091.64"," 752,989.43 ",,,
395105,513,Somerset, KY,msa,KY,"169,736.87",864.07," 311,065.43 ","179,053.37",848.65," 305,512.63 ","190,077.24",811.66," 292,197.95 ","210,791.22",884.16," 318,298.81 ","246,754.19","1,376.37"," 495,494.37 ","257,753.00","1,668.36"," 600,608.09 ",,,
394496,514,Coos Bay, OR,msa,OR,"324,990.75","1,654.41"," 595,588.85 ","346,779.82","1,643.61"," 591,698.53 ","368,029.76","1,571.55"," 565,757.07 ","424,011.18","1,778.51"," 640,265.06 ","502,229.63","2,801.39"," 1,008,501.44 ","505,444.50","3,271.59"," 1,177,771.18 ",,,
394600,515,Forest City, NC,msa,NC,"218,395.70","1,111.78"," 400,239.22 ","236,075.78","1,118.91"," 402,808.02 ","247,380.37","1,056.35"," 380,287.71 ","286,502.55","1,201.73"," 432,624.38 ","348,098.89","1,941.67"," 698,999.44 ","372,507.42","2,411.13"," 868,005.30 ",,,
394836,516,Martinsville, VA,msa,VA,"123,475.23",628.57," 226,284.81 ","124,673.34",590.91," 212,725.85 ","130,386.84",556.77," 200,438.35 ","144,636.28",606.68," 218,403.57 ","166,882.04",930.85," 335,107.22 ","184,218.00","1,192.39"," 429,259.10 ",,,
395020,517,Rexburg, ID,msa,ID,"337,256.01","1,716.85"," 618,066.58 ","366,517.56","1,737.16"," 625,376.36 ","397,504.77","1,697.41"," 611,067.80 ","498,827.77","2,092.33"," 753,239.56 ","646,100.72","3,603.89"," 1,297,401.56 ","623,170.23","4,033.59"," 1,452,092.05 ",,,
394787,518,Lewiston, ID,msa,ID,"296,173.26","1,507.71"," 542,776.96 ","312,182.33","1,479.63"," 532,666.02 ","330,145.84","1,409.78"," 507,519.68 ","385,402.35","1,616.57"," 581,964.98 ","458,794.54","2,559.12"," 921,281.67 ","462,047.15","2,990.69"," 1,076,648.02 ",,,
394759,519,Laconia, NH,msa,NH,"414,135.17","2,108.22"," 758,957.88 ","445,668.39","2,112.30"," 760,428.71 ","471,453.81","2,013.19"," 724,746.63 ","567,236.61","2,379.27"," 856,538.22 ","710,061.02","3,960.66"," 1,425,836.94 ","734,477.45","4,754.05"," 1,711,456.70 ",,,
394629,520,Georgetown, SC,msa,SC,"447,178.93","2,276.43"," 819,514.97 ","466,711.12","2,212.04"," 796,333.20 ","482,499.98","2,060.35"," 741,727.45 ","540,338.03","2,266.45"," 815,920.85 ","651,440.60","3,633.68"," 1,308,124.30 ","708,461.47","4,585.65"," 1,650,835.07 ",,,
394343,521,Athens, OH,msa,OH,"195,008.94",992.72," 357,379.87 ","207,043.42",981.31," 353,271.09 ","211,947.96",905.05," 325,818.92 ","232,785.43",976.42," 351,510.49 ","252,916.35","1,410.75"," 507,868.29 ","260,393.82","1,685.45"," 606,761.65 ",,,
395063,522,Sanford, NC,msa,NC,"228,131.22","1,161.34"," 418,080.86 ","234,533.37","1,111.60"," 400,176.25 ","251,122.29","1,072.33"," 386,040.01 ","287,305.16","1,205.10"," 433,836.33 ","341,784.05","1,906.44"," 686,318.94 ","373,173.07","2,415.43"," 869,556.38 ",,,
394570,523,Enid, OK,msa,OK,"184,197.14",937.68," 337,565.80 ","181,358.88",859.57," 309,446.44 ","181,537.31",775.19," 279,069.87 ","200,977.19",843.00," 303,479.43 ","221,532.96","1,235.69"," 444,848.92 ","227,143.01","1,470.23"," 529,281.64 ",,,
394889,524,Mount Vernon, OH,msa,OH,"250,050.48","1,272.92"," 458,250.82 ","264,531.51","1,253.78"," 451,361.05 ","277,533.80","1,185.11"," 426,641.34 ","319,711.88","1,341.03"," 482,771.11 ","360,900.92","2,013.07"," 724,706.54 ","379,997.02","2,459.60"," 885,457.34 ",,,
395199,525,Walla Walla, WA,msa,WA,"364,781.64","1,856.97"," 668,510.96 ","390,882.52","1,852.64"," 666,949.45 ","411,615.59","1,757.67"," 632,759.79 ","468,928.56","1,966.92"," 708,091.17 ","571,155.42","3,185.85"," 1,146,907.77 ","580,416.57","3,756.86"," 1,352,468.79 ",,,
394309,526,Albemarle, NC,msa,NC,"245,645.49","1,250.49"," 450,178.09 ","259,909.38","1,231.87"," 443,474.47 ","271,503.70","1,159.37"," 417,371.52 ","319,110.59","1,338.51"," 481,863.15 ","373,185.67","2,081.60"," 749,374.91 ","396,682.29","2,567.60"," 924,336.84 ",,,
394701,527,Hutchinson, KS,msa,KS,"175,456.24",893.19," 321,546.94 ","180,579.73",855.88," 308,117.01 ","179,485.65",766.43," 275,915.94 ","200,595.07",841.40," 302,902.43 ","229,197.10","1,278.44"," 460,238.89 ","239,461.36","1,549.96"," 557,985.48 ",,,
394693,528,Hudson, NY,msa,NY,"409,653.45","2,085.40"," 750,744.53 ","419,717.95","1,989.31"," 716,150.36 ","435,940.53","1,861.54"," 670,153.52 ","532,385.56","2,233.09"," 803,912.47 ","648,203.20","3,615.62"," 1,301,623.44 ","662,182.77","4,286.11"," 1,542,997.87 ",,,
395124,529,Starkville, MS,msa,MS,"272,687.40","1,388.16"," 499,735.99 ","280,009.31","1,327.14"," 477,770.29 ","281,302.91","1,201.21"," 432,435.44 ","297,292.93","1,246.99"," 448,918.06 ","332,058.03","1,852.19"," 666,788.62 ","337,719.46","2,185.95"," 786,943.47 ",,,
394443,530,Carlsbad, NM,msa,NM,"258,587.87","1,316.38"," 473,896.73 ","276,322.91","1,309.67"," 471,480.32 ","303,181.61","1,294.64"," 466,068.67 ","333,929.41","1,400.67"," 504,239.85 ","332,592.74","1,855.17"," 667,862.34 ","313,426.74","2,028.71"," 730,337.32 ",,,
394631,531,Gillette, WY,msa,WY,"362,380.43","1,844.75"," 664,110.42 ","355,062.89","1,682.87"," 605,831.65 ","370,876.80","1,583.70"," 570,133.71 ","401,025.49","1,682.10"," 605,556.23 ","427,055.35","2,382.08"," 857,547.84 ","446,918.85","2,892.77"," 1,041,396.52 ",,,
395136,532,Sturgis, MI,msa,MI,"204,078.47","1,038.89"," 374,000.99 ","216,162.50","1,024.53"," 368,830.67 ","227,111.82",969.80," 349,129.70 ","257,756.26","1,081.16"," 389,216.93 ","294,402.66","1,642.15"," 591,174.81 ","303,477.84","1,964.32"," 707,154.70 ",,,
395044,533,Rutland, VT,msa,VT,"288,268.54","1,467.47"," 528,290.51 ","289,732.53","1,373.22"," 494,360.69 ","296,812.57","1,267.44"," 456,277.81 ","340,649.20","1,428.85"," 514,386.86 ","396,840.56","2,213.54"," 796,875.08 ","417,356.86","2,701.42"," 972,512.08 ",,,
394509,534,Crossville, TN,msa,TN,"242,910.15","1,236.57"," 445,165.22 ","265,958.84","1,260.55"," 453,796.46 ","290,537.59","1,240.64"," 446,631.54 ","328,722.32","1,378.83"," 496,377.04 ","414,091.86","2,309.77"," 831,516.52 ","412,700.80","2,671.29"," 961,662.68 ",,,
395071,536,Sayre, PA,msa,PA,"214,176.05","1,090.29"," 392,506.15 ","218,234.27","1,034.35"," 372,365.66 ","227,545.33",971.66," 349,796.11 ","250,002.13","1,048.63"," 377,508.04 ","270,542.68","1,509.06"," 543,262.81 ","272,560.63","1,764.20"," 635,112.37 ",,,
395049,537,Salina, KS,msa,KS,"204,931.12","1,043.23"," 375,563.58 ","210,006.48",995.35," 358,326.86 ","216,827.46",925.89," 333,319.97 ","241,058.32","1,011.12"," 364,002.71 ","269,079.07","1,500.90"," 540,323.81 ","282,140.04","1,826.21"," 657,434.02 ",,,
753903,538,Marietta, OH,msa,OH,"199,838.22","1,017.31"," 366,230.17 ","206,126.51",976.96," 351,706.60 ","215,623.57",920.75," 331,469.28 ","234,082.28",981.86," 353,468.76 ","262,871.26","1,466.27"," 527,858.23 ","267,060.86","1,728.60"," 622,296.98 ",,,
394591,539,Fergus Falls, MN,msa,MN,"345,892.16","1,760.82"," 633,893.47 ","374,884.87","1,776.81"," 639,653.21 ","386,303.44","1,649.58"," 593,848.45 ","446,719.84","1,873.77"," 674,555.58 ","478,827.61","2,670.86"," 961,509.05 ","489,520.87","3,168.52"," 1,140,666.43 ",,,
394362,540,Barre, VT,msa,VT,"352,852.23","1,796.25"," 646,648.73 ","361,996.87","1,715.73"," 617,662.86 ","376,447.09","1,607.49"," 578,696.69 ","419,059.78","1,757.75"," 632,788.35 ","474,903.56","2,648.97"," 953,629.37 ","493,144.71","3,191.97"," 1,149,110.59 ",,,
394618,541,Fremont, OH,msa,OH,"168,944.41",860.04," 309,613.14 ","178,342.06",845.27," 304,298.95 ","181,688.72",775.84," 279,302.63 ","206,542.94",866.34," 311,883.82 ","229,766.70","1,281.62"," 461,382.67 ","240,023.11","1,553.60"," 559,294.45 ",,,
394939,542,Oneonta, NY,msa,NY,"232,635.79","1,184.27"," 426,336.08 ","240,030.65","1,137.66"," 409,556.08 ","245,524.75","1,048.43"," 377,435.14 ","271,740.77","1,139.82"," 410,333.81 ","296,803.72","1,655.55"," 595,996.25 ","310,041.09","2,006.80"," 722,448.19 ",,,
394490,543,Columbus, MS,msa,MS,"200,048.07","1,018.37"," 366,614.74 ","208,573.29",988.56," 355,881.46 ","215,039.97",918.26," 330,572.14 ","230,530.91",966.96," 348,106.12 ","263,816.83","1,471.55"," 529,756.98 ","261,111.78","1,690.10"," 608,434.62 ",,,
394923,544,Norwalk, OH,msa,OH,"178,433.31",908.34," 327,002.82 ","185,308.13",878.29," 316,184.91 ","193,270.75",825.30," 297,107.21 ","213,450.40",895.32," 322,314.22 ","240,703.09","1,342.62"," 483,343.47 ","252,625.51","1,635.17"," 588,660.17 ",,,
394365,545,Batavia, NY,msa,NY,"191,294.04",973.81," 350,571.82 ","197,212.70",934.71," 336,497.27 ","205,820.55",878.89," 316,399.50 ","234,660.34",984.28," 354,341.64 ","255,513.80","1,425.23"," 513,084.09 ","265,597.09","1,719.13"," 618,886.15 ",,,
394336,546,Ardmore, OK,msa,OK,"201,176.40","1,024.12"," 368,682.56 ","204,438.04",968.96," 348,825.62 ","213,645.64",912.30," 328,428.69 ","237,480.34",996.11," 358,599.89 ","280,339.61","1,563.71"," 562,935.52 ","297,269.67","1,924.14"," 692,688.62 ",,,
394956,547,Palestine, TX,msa,TX,"208,934.62","1,063.61"," 382,900.53 ","214,124.46","1,014.87"," 365,353.23 ","220,484.59",941.51," 338,941.93 ","253,138.91","1,061.79"," 382,244.64 ","302,960.02","1,689.88"," 608,358.40 ","325,430.79","2,106.41"," 758,308.79 ",,,
394605,548,Fort Madison, IA,msa,IA,"151,742.68",772.47," 278,088.68 ","154,759.03",733.50," 264,060.03 ","162,626.08",694.44," 249,998.41 ","182,430.15",765.20," 275,473.05 ","199,317.15","1,111.77"," 400,238.50 ","204,912.99","1,326.34"," 477,481.93 ",,,
394456,549,Charleston, IL,msa,IL,"147,827.50",752.54," 270,913.59 ","147,990.97",701.42," 252,511.92 ","151,911.36",648.69," 233,527.11 ","174,841.02",733.37," 264,013.31 ","192,549.52","1,074.02"," 386,648.77 ","197,289.54","1,276.99"," 459,718.00 ",,,
394592,550,Fernley, NV,msa,NV,"342,082.42","1,741.42"," 626,911.61 ","367,949.89","1,743.95"," 627,820.29 ","393,286.20","1,679.40"," 604,582.76 ","436,247.22","1,829.84"," 658,741.72 ","506,065.52","2,822.79"," 1,016,204.09 ","476,724.97","3,085.69"," 1,110,849.82 ",,,
394444,551,Carson City, NV,msa,NV,"441,347.18","2,246.74"," 808,827.51 ","468,279.32","2,219.47"," 799,008.96 ","490,335.64","2,093.81"," 753,772.89 ","576,183.09","2,416.80"," 870,047.58 ","659,315.17","3,677.60"," 1,323,936.82 ","620,846.52","4,018.55"," 1,446,677.41 ",,,
394551,552,Eagle Pass, TX,msa,TX,"197,592.25","1,005.87"," 362,114.13 ",,0.00, -   ,"186,852.73",797.89," 287,241.05 ","202,179.78",848.04," 305,295.37 ","229,021.95","1,277.46"," 459,887.18 ","233,031.76","1,508.34"," 543,003.42 ",,,
394432,553,Calhoun, GA,msa,GA,"211,708.08","1,077.73"," 387,983.27 ","223,613.49","1,059.84"," 381,544.04 ","241,783.69","1,032.46"," 371,684.16 ","277,994.84","1,166.05"," 419,777.57 ","332,211.12","1,853.04"," 667,096.03 ","341,285.40","2,209.04"," 795,252.71 ",,,
753877,554,Cullowhee, NC,msa,NC,"431,715.44","2,197.71"," 791,176.07 ","449,953.96","2,132.61"," 767,741.03 ","452,432.55","1,931.96"," 695,506.03 ","553,194.63","2,320.37"," 835,334.56 ","750,965.57","4,188.82"," 1,507,975.26 ","793,724.38","5,137.53"," 1,849,512.07 ",,,
394737,555,Kearney, NE,msa,NE,"276,892.51","1,409.56"," 507,442.42 ","289,853.49","1,373.80"," 494,567.08 ","298,981.09","1,276.70"," 459,611.38 ","325,215.99","1,364.12"," 491,082.42 ","372,497.70","2,077.76"," 747,993.44 ","393,748.49","2,548.61"," 917,500.59 ",,,
394582,556,Fairmont, WV,msa,WV,"189,179.80",963.05," 346,697.19 ","191,284.43",906.62," 326,382.07 ","198,698.89",848.48," 305,451.66 ","218,853.41",917.98," 330,472.87 ","232,868.16","1,298.92"," 467,610.55 ","244,112.57","1,580.07"," 568,823.58 ",,,
394940,557,Ontario, OR,msa,OR,"260,956.39","1,328.44"," 478,237.36 ","288,603.48","1,367.87"," 492,434.23 ","318,268.52","1,359.06"," 489,261.16 ","408,491.14","1,713.42"," 616,829.50 ","519,816.06","2,899.49"," 1,043,815.84 ","496,771.12","3,215.45"," 1,157,560.74 ",,,
394621,558,Gaffney, SC,msa,SC,"156,877.83",798.61," 287,499.53 ","166,410.26",788.72," 283,940.13 ","178,393.93",761.77," 274,237.68 ","197,768.52",829.54," 298,634.28 ","228,798.07","1,276.22"," 459,437.61 ","245,470.68","1,588.86"," 571,988.21 ",,,
394977,559,Picayune, MS,msa,MS,"238,469.32","1,213.96"," 437,026.80 ","223,815.13","1,060.80"," 381,888.09 ","220,811.35",942.90," 339,444.24 ","249,279.08","1,045.60"," 376,416.22 ","277,526.58","1,548.02"," 557,286.82 ","288,370.62","1,866.53"," 671,952.32 ",,,
395131,560,Sterling, IL,msa,IL,"148,464.17",755.78," 272,080.37 ","141,949.82",672.79," 242,204.12 ","155,616.05",664.51," 239,222.18 ","166,265.15",697.40," 251,063.58 ","182,752.02","1,019.37"," 366,974.91 ","191,165.51","1,237.36"," 445,447.98 ",,,
394411,561,Branson, MO,msa,MO,"238,986.17","1,216.59"," 437,974.00 ","253,922.94","1,203.50"," 433,260.01 ","261,238.95","1,115.53"," 401,591.94 ","299,670.26","1,256.97"," 452,507.87 ","374,062.64","2,086.49"," 751,135.91 ","389,138.03","2,518.77"," 906,757.44 ",,,
394446,562,Cedar City, UT,msa,UT,"331,126.90","1,685.65"," 606,834.16 ","357,832.02","1,695.99"," 610,556.52 ","383,506.45","1,637.64"," 589,548.76 ","442,535.05","1,856.21"," 668,236.46 ","549,343.61","3,064.19"," 1,103,108.59 ","548,727.11","3,551.74"," 1,278,626.99 ",,,
395216,563,Waycross, GA,msa,GA,"150,858.50",767.97," 276,468.30 ","159,223.79",754.66," 271,678.10 ","171,107.78",730.66," 263,036.98 ","191,128.86",801.69," 288,608.27 ","226,156.94","1,261.48"," 454,134.10 ","238,864.46","1,546.10"," 556,594.60 ",,,
